RCPT_YR,CGG_CD,CGG_NM_EN,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM,CODE,BLDG_NM,CGG_NM
2025,11530,Guro-gu,10200,Guro-dong,1.0,Land,88.0,17.0,2025-03-25,29000,59.12,37.0,6.0,,,2017.0,Multiplex House,Direct Transaction,,1153010200,Bisseville,구로구
2025,11290,Seongbuk-gu,13000,Bomun-dong 1(il)-ga,1.0,Land,196.0,11.0,2025-03-25,123000,76.16,0.0,19.0,Pre-sale Right,,0.0,Apartment,Direct Transaction,,1129013000,Bomun Central I -Park,성북구
2025,11440,Mapo-gu,12500,Seongsan-dong,1.0,Land,593.0,1.0,2025-03-25,35000,36.56,52.31,13.0,,,2017.0,Officetel,Brokerage Transaction,서울 마포구,1144012500,Byucksan Sangam Smart Cube,마포구
2025,11320,Dobong-gu,10800,Dobong-dong,,,,,2025-03-25,147000,287.97,152.0,0.0,,,2017.0,Detached House,Brokerage Transaction,서울 동대문구,1132010800,Nan,도봉구
2025,11470,Yangcheon-gu,10300,Sinwol-dong,1.0,Land,243.0,33.0,2025-03-25,48000,40.64,28.0,6.0,,,2023.0,Multiplex House,Direct Transaction,,1147010300,Namyang Castle,양천구
2025,11680,Gangnam-gu,10600,Daechi-dong,1.0,Land,316.0,0.0,2025-03-25,307000,76.79,0.0,8.0,,,1979.0,Apartment,Brokerage Transaction,서울 강남구,1168010600,Silver horse,강남구
2025,11620,Gwanak-gu,10100,Bongcheon-dong,1.0,Land,649.0,23.0,2025-03-25,43500,109.69,57.0,4.0,,,2003.0,Multiplex House,Brokerage Transaction,서울 관악구,1162010100,Jungnun Bill B,관악구
2025,11740,Gangdong-gu,10200,Godeok-dong,1.0,Land,499.0,0.0,2025-03-25,189200,115.45,0.0,12.0,,,2011.0,Apartment,Brokerage Transaction,서울 강동구,1174010200,Godeok I -Park,강동구
2025,11740,Gangdong-gu,10900,Cheonho-dong,1.0,Land,361.0,1.0,2025-03-25,62800,77.61,0.0,5.0,,,1995.0,Apartment,Brokerage Transaction,서울 강동구,1174010900,Cheil Apartment,강동구
2025,11590,Dongjak-gu,10200,Sangdo-dong,1.0,Land,421.0,0.0,2025-03-25,103000,84.796,0.0,3.0,,,2003.0,Apartment,Brokerage Transaction,서울 동작구,1159010200,Samsung Raemian 2,동작구
2025,11620,Gwanak-gu,10200,Sillim-dong,,,,,2025-03-25,80000,150.42,151.0,0.0,,,1984.0,Detached House,Direct Transaction,,1162010200,Nan,관악구
2025,11350,Nowon-gu,10600,Junggye-dong,1.0,Land,364.0,12.0,2025-03-25,43500,44.1,0.0,15.0,,,1993.0,Apartment,Brokerage Transaction,서울 노원구,1135010600,Jugong 6,노원구
2025,11620,Gwanak-gu,10100,Bongcheon-dong,1.0,Land,881.0,13.0,2025-03-25,41000,62.22,34.0,1.0,,,1996.0,Multiplex House,Brokerage Transaction,서울 관악구,1162010100,Central Villa (881-13),관악구
2025,11350,Nowon-gu,10600,Junggye-dong,1.0,Land,161.0,1.0,2025-03-25,50000,59.46,0.0,16.0,,,1998.0,Apartment,Brokerage Transaction,서울 노원구,1135010600,Central Heights,노원구
2025,11470,Yangcheon-gu,10200,Mok-dong,1.0,Land,911.0,0.0,2025-03-25,162000,47.94,0.0,12.0,,,1986.0,Apartment,Brokerage Transaction,서울 양천구,1147010200,Mokdong New Town 6,양천구
2025,11290,Seongbuk-gu,13400,Gireum-dong,1.0,Land,1278.0,0.0,2025-03-25,89500,84.844,0.0,19.0,,,2003.0,Apartment,Brokerage Transaction,서울 성북구,1129013400,Gilum East East Centerville (1278-0),성북구
2025,11470,Yangcheon-gu,10100,Sinjeong-dong,1.0,Land,326.0,0.0,2025-03-25,132500,53.46,0.0,9.0,,,1988.0,Apartment,Brokerage Transaction,서울 양천구,1147010100,Mokdong New Town 12,양천구
2025,11740,Gangdong-gu,10900,Cheonho-dong,1.0,Land,50.0,0.0,2025-03-25,68000,84.97,0.0,8.0,,,2004.0,Apartment,Direct Transaction,,1174010900,Cheonho 2nd Woorim Lumi Art,강동구
2025,11230,Dongdaemun-gu,10500,Dapsipni-dong,1.0,Land,1002.0,0.0,2025-03-25,107000,73.96,0.0,2.0,,,2010.0,Apartment,Brokerage Transaction,서울 동대문구,1123010500,Cheonggye Han Hughes Plus,동대문구
2025,11110,Jongno-gu,10900,Nusang-dong,1.0,Land,83.0,4.0,2025-03-25,36000,59.97,26.0,1.0,,,2001.0,Multiplex House,Direct Transaction,,1111010900,Cheongma C dong,종로구
2025,11590,Dongjak-gu,10700,Sadang-dong,1.0,Land,161.0,92.0,2025-03-25,57900,63.7,37.0,4.0,,,2003.0,Multiplex House,Direct Transaction,,1159010700,Wonjin,동작구
2025,11740,Gangdong-gu,10800,Seongnae-dong,1.0,Land,595.0,0.0,2025-03-25,80500,84.79,0.0,12.0,,,2002.0,Apartment,Brokerage Transaction,서울 강동구,1174010800,Kolon 2,강동구
2025,11380,Eunpyeong-gu,10700,Eungam-dong,1.0,Land,590.0,33.0,2025-03-25,16800,25.92,9.0,7.0,,,2011.0,Multiplex House,Brokerage Transaction,서울 은평구,1138010700,Warnerville,은평구
2025,11500,Gangseo-gu,10500,Magok-dong,1.0,Land,758.0,4.0,2025-03-25,15000,21.87,30.7,4.0,,,2016.0,Officetel,Brokerage Transaction,서울 강서구,1150010500,Magog Lux Nine Officetel,강서구
2025,11140,Jung-gu,14800,Euljiro 6(yuk)-ga,1.0,Land,23.0,0.0,2025-03-25,12000,19.94,28.76,7.0,,,2004.0,Officetel,Brokerage Transaction,서울 중구,1114014800,Time Castle Officetel,중구
2025,11560,Yeongdeungpo-gu,12500,Yangpyeong-dong 1(il)-ga,1.0,Land,20.0,0.0,2025-03-25,76000,50.81,0.0,8.0,,,1982.0,Apartment,Brokerage Transaction,서울 영등포구,1156012500,Shin Dong -ah,영등포구
2025,11350,Nowon-gu,10300,Gongneung-dong,1.0,Land,758.0,0.0,2025-03-25,97500,74.95,0.0,21.0,,,2022.0,Apartment,Brokerage Transaction,서울 노원구,1135010300,Taereung Harrington Place,노원구
2025,11590,Dongjak-gu,10700,Sadang-dong,1.0,Land,238.0,6.0,2025-03-25,59000,73.87,0.0,4.0,,,2004.0,Apartment,Brokerage Transaction,서울 동작구,1159010700,Reddiology,동작구
2025,11200,Seongdong-gu,11500,Seongsu-dong2(i)-ga,,,,,2025-03-25,525000,597.25,248.0,0.0,,,1988.0,Detached House,Brokerage Transaction,서울 성동구,1120011500,Nan,성동구
2025,11320,Dobong-gu,10700,Chang-dong,1.0,Land,578.0,71.0,2025-03-25,15000,38.25,19.0,2.0,,,1993.0,Multiplex House,Brokerage Transaction,서울 강북구,1132010700,Pungjeon Villa A,도봉구
2025,11500,Gangseo-gu,10300,Hwagok-dong,1.0,Land,111.0,27.0,2025-03-25,24000,49.75,25.0,2.0,,,2015.0,Multiplex House,Brokerage Transaction,서울 강서구,1150010300,JY Palace (111-27),강서구
2025,11440,Mapo-gu,10900,Yeomni-dong,1.0,Land,164.0,4.0,2025-03-25,28000,32.495,48.148,7.0,,,2003.0,Officetel,Brokerage Transaction,서울 마포구,1144010900,Sambu Golden Tower,마포구
2025,11500,Gangseo-gu,10300,Hwagok-dong,1.0,Land,339.0,5.0,2025-03-25,20500,29.31,20.0,3.0,,,2015.0,Multiplex House,Brokerage Transaction,서울 강서구,1150010300,Hana Town A -dong,강서구
2025,11590,Dongjak-gu,10100,Noryangjin-dong,1.0,Land,230.0,4.0,2025-03-25,104000,31.44,25.0,-1.0,,,1988.0,Multiplex House,Brokerage Transaction,서울 동작구,1159010100,(230-4),동작구
2025,11500,Gangseo-gu,10400,Gayang-dong,1.0,Land,1485.0,0.0,2025-03-25,79500,49.5,0.0,14.0,,,1992.0,Apartment,Brokerage Transaction,서울 강서구,1150010400,Gayang 6 complex,강서구
2025,11500,Gangseo-gu,10300,Hwagok-dong,1.0,Land,80.0,55.0,2025-03-25,25700,33.43,22.0,4.0,,,2014.0,Multiplex House,Brokerage Transaction,서울 강서구,1150010300,Green Hill,강서구
2025,11590,Dongjak-gu,10200,Sangdo-dong,1.0,Land,214.0,250.0,2025-03-25,42400,48.87,37.0,1.0,,,2008.0,Multiplex House,Brokerage Transaction,서울 동작구,1159010200,Hangang Ritzville,동작구
2025,11530,Guro-gu,10200,Guro-dong,1.0,Land,104.0,6.0,2025-03-25,7600,17.19,24.05,8.0,,,2013.0,Officetel,Brokerage Transaction,서울 구로구,1153010200,Green Plus Guro Haedamchae 2,구로구
2025,11590,Dongjak-gu,10500,Heukseok-dong,1.0,Land,28.0,0.0,2025-03-25,193000,83.475,0.0,11.0,,,1988.0,Apartment,Brokerage Transaction,"서울 동대문구, 서울 동작구",1159010500,Han River Hyundai,동작구
2025,11560,Yeongdeungpo-gu,13300,Daerim-dong,1.0,Land,696.0,0.0,2025-03-25,87000,83.59,0.0,9.0,,,1985.0,Apartment,Brokerage Transaction,서울 영등포구,1156013300,Woosung 1,영등포구
2025,11380,Eunpyeong-gu,10500,Gusan-dong,1.0,Land,382.0,0.0,2025-03-25,41300,59.94,0.0,11.0,,,1998.0,Apartment,Brokerage Transaction,서울 은평구,1138010500,Galhyun Modern,은평구
2025,11710,Songpa-gu,11100,Bangi-dong,1.0,Land,35.0,4.0,2025-03-25,23000,29.6,38.32,8.0,,,2003.0,Officetel,Direct Transaction,,1171011100,I-SPACE Jamsil 2,송파구
2025,11740,Gangdong-gu,10700,Amsa-dong,1.0,Land,492.0,8.0,2025-03-25,25600,29.27,18.0,3.0,,,2013.0,Multiplex House,Brokerage Transaction,서울 강동구,1174010700,Hansol Artville (6th),강동구
2025,11230,Dongdaemun-gu,10900,Hwigyeong-dong,1.0,Land,286.0,13.0,2025-03-25,28000,46.74,23.0,4.0,,,2006.0,Multiplex House,Direct Transaction,,1123010900,(286-13),동대문구
2025,11350,Nowon-gu,10400,Hagye-dong,1.0,Land,284.0,0.0,2025-03-25,31000,27.0,0.0,10.0,,,1988.0,Apartment,Brokerage Transaction,"서울 노원구, 서울 성북구",1135010400,Hanshin 1,노원구
2025,11290,Seongbuk-gu,12400,Anam-dong 4(sa)-ga,,,,,2025-03-25,56000,32.79,90.0,0.0,,,1969.0,Detached House,Brokerage Transaction,서울 종로구,1129012400,Nan,성북구
2025,11530,Guro-gu,10800,Oryu-dong,1.0,Land,334.0,0.0,2025-03-25,54500,84.36,0.0,4.0,,,1995.0,Apartment,Brokerage Transaction,서울 구로구,1153010800,line,구로구
2025,11545,Geumcheon-gu,10300,Siheung-dong,1.0,Land,1013.0,0.0,2025-03-25,42300,59.34,0.0,20.0,,,2004.0,Apartment,Brokerage Transaction,서울 금천구,1154510300,Gwanaksan Byucksan Town 5,금천구
2025,11620,Gwanak-gu,10200,Sillim-dong,1.0,Land,646.0,317.0,2025-03-25,23000,37.77,29.0,2.0,,,2018.0,Multiplex House,Brokerage Transaction,서울 관악구,1162010200,Daelim Artville,관악구
2025,11290,Seongbuk-gu,13900,Seokgwan-dong,1.0,Land,10.0,0.0,2025-03-25,80800,84.9,0.0,24.0,,,1998.0,Apartment,Brokerage Transaction,"서울 도봉구, 서울 성북구",1129013900,Doosan,성북구
2025,11500,Gangseo-gu,10300,Hwagok-dong,1.0,Land,56.0,96.0,2025-03-25,12200,28.96,18.0,1.0,,,2015.0,Multiplex House,Brokerage Transaction,서울 강서구,1150010300,Yeongsan Villa,강서구
2025,11590,Dongjak-gu,10200,Sangdo-dong,1.0,Land,531.0,0.0,2025-03-25,146700,84.609,0.0,7.0,,,2012.0,Apartment,Brokerage Transaction,서울 동작구,1159010200,Hillstate Sangdo Central Park,동작구
2025,11140,Jung-gu,16200,Sindang-dong,1.0,Land,405.0,6.0,2025-03-25,37000,28.81,19.0,5.0,,,2019.0,Multiplex House,Brokerage Transaction,서울 강남구,1114016200,Dongwon Sweet Sindang,중구
2025,11320,Dobong-gu,10600,Banghak-dong,1.0,Land,612.0,20.0,2025-03-25,18900,67.5,33.0,3.0,,,1992.0,Multiplex House,Brokerage Transaction,"서울 도봉구, 서울 동대문구",1132010600,Commercial villa,도봉구
2025,11440,Mapo-gu,11100,Sinsu-dong,1.0,Land,445.0,5.0,2025-03-25,123500,84.47,0.0,12.0,,,1996.0,Apartment,Brokerage Transaction,서울 마포구,1144011100,hyundai,마포구
2025,11260,Jungnang-gu,10100,Myeonmok-dong,1.0,Land,1499.0,0.0,2025-03-25,64300,84.88,0.0,5.0,,,1993.0,Apartment,Brokerage Transaction,"서울 광진구, 서울 중랑구",1126010100,Yongmadonga,중랑구
2025,11740,Gangdong-gu,10300,Sangil-dong,1.0,Land,473.0,0.0,2025-03-25,55000,59.25,0.0,8.0,,,1997.0,Apartment,Brokerage Transaction,서울 강동구,1174010300,Donga,강동구
2025,11410,Seodaemun-gu,10800,Yeongcheon-dong,1.0,Land,100.0,0.0,2025-03-25,107500,84.78,0.0,13.0,,,1995.0,Apartment,Brokerage Transaction,서울 서대문구,1141010800,Independent Moon Samho,서대문구
2025,11380,Eunpyeong-gu,10400,Galhyeon-dong,1.0,Land,329.0,14.0,2025-03-25,18000,54.31,31.0,3.0,,,2001.0,Multiplex House,Direct Transaction,,1138010400,Hyundai Artville (329-14),은평구
2025,11560,Yeongdeungpo-gu,10300,Yeongdeungpo-dong 2(i)-ga,1.0,Land,284.0,3.0,2025-03-25,30000,34.82,46.41,7.0,,,2018.0,Officetel,Brokerage Transaction,서울 영등포구,1156010300,Waha Village,영등포구
2025,11590,Dongjak-gu,10800,Daebang-dong,1.0,Land,502.0,0.0,2025-03-25,103000,84.96,0.0,18.0,,,1994.0,Apartment,Brokerage Transaction,서울 동작구,1159010800,Daebang -dong Hyundai,동작구
2025,11380,Eunpyeong-gu,10700,Eungam-dong,1.0,Land,109.0,3.0,2025-03-25,85000,149.99,0.0,17.0,,,2001.0,Apartment,Brokerage Transaction,서울 은평구,1138010700,Sogang Skyville,은평구
2025,11215,Gwangjin-gu,10900,Gunja-dong,1.0,Land,355.0,16.0,2025-03-25,29400,29.89,18.0,5.0,,,2017.0,Multiplex House,Brokerage Transaction,서울 강남구,1121510900,Ad Housing,광진구
2025,11215,Gwangjin-gu,10300,Guui-dong,,,,,2025-03-25,290000,329.01,164.0,0.0,,,2017.0,Detached House,Brokerage Transaction,서울 광진구,1121510300,Nan,광진구
2025,11380,Eunpyeong-gu,10300,Bulgwang-dong,1.0,Land,445.0,181.0,2025-03-25,10000,41.18,18.0,-1.0,,,1992.0,Multiplex House,Brokerage Transaction,서울 은평구,1138010300,Crystal Villa,은평구
2025,11200,Seongdong-gu,11200,Geumho-dong4(sa)-ga,1.0,Land,800.0,0.0,2025-03-25,149000,84.71,0.0,20.0,,,2001.0,Apartment,Brokerage Transaction,"서울 관악구, 서울 성동구",1120011200,treatment,성동구
2025,11500,Gangseo-gu,10300,Hwagok-dong,1.0,Land,1059.0,19.0,2025-03-25,49000,88.95,0.0,3.0,,,2007.0,Apartment,Brokerage Transaction,서울 강서구,1150010300,Hwagok Han River,강서구
2025,11350,Nowon-gu,10600,Junggye-dong,1.0,Land,445.0,0.0,2025-03-25,55000,59.34,0.0,13.0,,,1996.0,Apartment,Brokerage Transaction,서울 노원구,1135010600,Yumgwang,노원구
2025,11740,Gangdong-gu,10200,Godeok-dong,1.0,Land,197.0,4.0,2025-03-24,50000,29.92,19.0,5.0,,,2022.0,Multiplex House,Brokerage Transaction,서울 강동구,1174010200,Shinsung Villa,강동구
2025,11470,Yangcheon-gu,10200,Mok-dong,1.0,Land,200.0,0.0,2025-03-24,135500,84.63,0.0,4.0,,,1992.0,Apartment,Brokerage Transaction,서울 양천구,1147010200,dominant,양천구
2025,11140,Jung-gu,16200,Sindang-dong,1.0,Land,140.0,23.0,2025-03-24,17500,18.8,27.74,11.0,,,2016.0,Officetel,Brokerage Transaction,서울 중구,1114016200,Sindang Station Solheim,중구
2025,11290,Seongbuk-gu,13600,Hawolgok-dong,1.0,Land,88.0,510.0,2025-03-24,10200,15.52,0.0,12.0,,,2013.0,Apartment,Brokerage Transaction,서울 성북구,1129013600,Samjeon Solheim 3rd,성북구
2025,11500,Gangseo-gu,10200,Deungchon-dong,1.0,Land,687.0,0.0,2025-03-24,55000,41.85,0.0,13.0,,,1994.0,Apartment,Brokerage Transaction,서울 강서구,1150010200,Jugong Apartment 1 and 2,강서구
2025,11740,Gangdong-gu,10200,Godeok-dong,1.0,Land,197.0,4.0,2025-03-24,60000,36.16,23.0,3.0,,,2022.0,Multiplex House,Brokerage Transaction,서울 강동구,1174010200,Shinsung Villa,강동구
2025,11740,Gangdong-gu,10500,Gil-dong,1.0,Land,332.0,0.0,2025-03-24,72000,81.54,0.0,2.0,,,1989.0,Apartment,Brokerage Transaction,서울 강동구,1174010500,KEPCO 1,강동구
2025,11620,Gwanak-gu,10100,Bongcheon-dong,1.0,Land,1717.0,0.0,2025-03-24,102750,84.2,0.0,22.0,,,2004.0,Apartment,Brokerage Transaction,서울 관악구,1162010100,Gwanak Prugio,관악구
2025,11560,Yeongdeungpo-gu,11000,Yeouido-dong,1.0,Land,44.0,34.0,2025-03-24,27800,37.7,73.05,10.0,,,1991.0,Officetel,Brokerage Transaction,서울 영등포구,1156011000,(44-34),영등포구
2025,11140,Jung-gu,16200,Sindang-dong,1.0,Land,140.0,23.0,2025-03-24,17500,14.08,0.0,16.0,,,2016.0,Apartment,Brokerage Transaction,서울 중구,1114016200,Sindang Station Solheim,중구
2025,11500,Gangseo-gu,10300,Hwagok-dong,1.0,Land,102.0,344.0,2025-03-24,12800,42.62,17.0,1.0,,,1993.0,Multiplex House,Brokerage Transaction,서울 강서구,1150010300,Taesung Villa (102-344),강서구
2025,11290,Seongbuk-gu,11300,Samseon-dong 3(sam)-ga,1.0,Land,42.0,12.0,2025-03-24,37500,61.13,26.0,5.0,,,2004.0,Multiplex House,Brokerage Transaction,서울 성북구,1129011300,Taegeuk Richville,성북구
2025,11500,Gangseo-gu,10500,Magok-dong,1.0,Land,760.0,2.0,2025-03-24,30000,30.04,41.03,12.0,,,2016.0,Officetel,Brokerage Transaction,서울 강서구,1150010500,Magok Naru Station Castle Park,강서구
2025,11380,Eunpyeong-gu,11000,Jeungsan-dong,1.0,Land,194.0,27.0,2025-03-24,58000,42.82,18.0,-1.0,,,2002.0,Multiplex House,Brokerage Transaction,서울 은평구,1138011000,Ivory,은평구
2025,11500,Gangseo-gu,10900,Banghwa-dong,1.0,Land,860.0,0.0,2025-03-24,48400,59.67,0.0,6.0,,,1998.0,Apartment,Brokerage Transaction,서울 강서구,1150010900,Magokseo -gwang (Chihyeon Village),강서구
2025,11470,Yangcheon-gu,10300,Sinwol-dong,1.0,Land,62.0,10.0,2025-03-24,23900,68.08,36.0,2.0,,,2008.0,Multiplex House,Brokerage Transaction,"서울 강서구, 서울 양천구",1147010300,Ivory,양천구
2025,11350,Nowon-gu,10200,Wolgye-dong,1.0,Land,18.0,0.0,2025-03-24,83150,75.81,0.0,4.0,,,2002.0,Apartment,Brokerage Transaction,서울 노원구,1135010200,Hanjin Han Hwargranville,노원구
2025,11620,Gwanak-gu,10100,Bongcheon-dong,1.0,Land,1737.0,0.0,2025-03-24,77000,79.168,0.0,4.0,,,2022.0,Apartment,Brokerage Transaction,서울 관악구,1162010100,Gwanak Central Heights Foret,관악구
2025,11230,Dongdaemun-gu,10500,Dapsipni-dong,1.0,Land,12.0,0.0,2025-03-24,114995,84.987,0.0,6.0,Pre-sale Right,,0.0,Apartment,Brokerage Transaction,서울 동대문구,1123010500,e comfortable world Dapsimni Artepore,동대문구
2025,11350,Nowon-gu,10200,Wolgye-dong,,,,,2025-03-24,84000,267.96,116.0,0.0,,20250324.0,2018.0,Detached House,Brokerage Transaction,"서울 노원구, 서울 중랑구",1135010200,Nan,노원구
2025,11500,Gangseo-gu,10200,Deungchon-dong,1.0,Land,649.0,14.0,2025-03-24,14000,25.17,34.12,15.0,,,2004.0,Officetel,Brokerage Transaction,서울 강서구,1150010200,Woorim Bobo County View,강서구
2025,11500,Gangseo-gu,10200,Deungchon-dong,1.0,Land,649.0,14.0,2025-03-24,13000,25.17,34.05,6.0,,,2004.0,Officetel,Brokerage Transaction,서울 강서구,1150010200,Woorim Bobo County View,강서구
2025,11200,Seongdong-gu,11100,Geumho-dong3(sam)-ga,1.0,Land,1331.0,0.0,2025-03-24,135000,116.81,0.0,6.0,,,1994.0,Apartment,Brokerage Transaction,서울 성동구,1120011100,Doosan,성동구
2025,11500,Gangseo-gu,10500,Magok-dong,1.0,Land,1467.0,0.0,2025-03-24,91500,84.528,0.0,5.0,,,2003.0,Apartment,Brokerage Transaction,서울 강서구,1150010500,Magok Woorim Pilu U -Apartment,강서구
2025,11740,Gangdong-gu,10300,Sangil-dong,1.0,Land,519.0,0.0,2025-03-24,152000,59.98,0.0,19.0,,,2020.0,Apartment,Brokerage Transaction,서울 강동구,1174010300,Godeok Arton,강동구
2025,11710,Songpa-gu,10400,Songpa-dong,1.0,Land,94.0,5.0,2025-03-24,17000,65.9,55.0,1.0,,,1990.0,Multiplex House,Direct Transaction,,1171010400,Mandarin,송파구
2025,11290,Seongbuk-gu,10300,Donam-dong,1.0,Land,636.0,0.0,2025-03-24,91000,84.97,0.0,8.0,,,2004.0,Apartment,Brokerage Transaction,서울 성북구,1129010300,Isu Brown Stone Donam,성북구
2025,11230,Dongdaemun-gu,10500,Dapsipni-dong,1.0,Land,492.0,4.0,2025-03-24,12800,27.64,37.212,11.0,,,2004.0,Officetel,Brokerage Transaction,서울 동대문구,1123010500,Dapsimni Hanwha Obelisk,동대문구
2025,11620,Gwanak-gu,10100,Bongcheon-dong,1.0,Land,1712.0,0.0,2025-03-24,92500,84.96,0.0,7.0,,,2003.0,Apartment,Brokerage Transaction,"서울 관악구, 서울 동작구",1162010100,Gwanak Dream (Samsung),관악구
2025,11590,Dongjak-gu,10700,Sadang-dong,1.0,Land,1153.0,0.0,2025-03-24,93500,84.747,0.0,2.0,,,2007.0,Apartment,Brokerage Transaction,서울 동작구,1159010700,Mr. K,동작구
2025,11290,Seongbuk-gu,13800,Jangwi-dong,1.0,Land,231.0,299.0,2025-03-24,33000,42.57,23.0,3.0,,,1995.0,Multiplex House,Brokerage Transaction,서울 성동구,1129013800,Gyeongwon Villa,성북구
2025,11380,Eunpyeong-gu,10700,Eungam-dong,1.0,Land,111.0,30.0,2025-03-24,55300,59.99,26.0,5.0,,,2023.0,Multiplex House,Direct Transaction,,1138010700,Ellensia Ngam Station,은평구
2025,11470,Yangcheon-gu,10200,Mok-dong,1.0,Land,533.0,17.0,2025-03-24,19500,37.59,27.0,2.0,,,1986.0,Multiplex House,Brokerage Transaction,서울 양천구,1147010200,Udang Nadong,양천구
2025,11500,Gangseo-gu,10300,Hwagok-dong,1.0,Land,926.0,3.0,2025-03-24,37000,49.26,0.0,13.0,,,2019.0,Apartment,Brokerage Transaction,서울 강서구,1150010300,Maison de Rose,강서구
2025,11380,Eunpyeong-gu,10300,Bulgwang-dong,1.0,Land,136.0,9.0,2025-03-24,34900,29.18,19.0,5.0,,,2020.0,Multiplex House,Direct Transaction,,1138010300,Ivan Town,은평구
2025,11440,Mapo-gu,12500,Seongsan-dong,1.0,Land,593.0,5.0,2025-03-24,14500,16.36,22.99,4.0,,,2018.0,Officetel,Brokerage Transaction,서울 마포구,1144012500,Sangam Mirwell,마포구
2025,11470,Yangcheon-gu,10100,Sinjeong-dong,1.0,Land,311.0,0.0,2025-03-24,139700,53.82,0.0,7.0,,,1987.0,Apartment,Brokerage Transaction,서울 양천구,1147010100,Mokdong New Town 10,양천구
2025,11260,Jungnang-gu,10100,Myeonmok-dong,1.0,Land,145.0,37.0,2025-03-24,26000,43.19,19.0,7.0,,,2016.0,Multiplex House,Brokerage Transaction,서울 중랑구,1126010100,Orange Town 4th,중랑구
2025,11620,Gwanak-gu,10200,Sillim-dong,1.0,Land,598.0,59.0,2025-03-24,15500,47.07,28.0,-1.0,,,1996.0,Multiplex House,Brokerage Transaction,서울 관악구,1162010200,(598-59),관악구
2025,11470,Yangcheon-gu,10100,Sinjeong-dong,1.0,Land,326.0,0.0,2025-03-24,135000,53.46,0.0,6.0,,,1988.0,Apartment,Brokerage Transaction,서울 양천구,1147010100,Mokdong New Town 12,양천구
2025,11290,Seongbuk-gu,13500,Jongam-dong,1.0,Land,34.0,22.0,2025-03-24,36800,41.35,25.0,2.0,,,2017.0,Multiplex House,Brokerage Transaction,서울 성북구,1129013500,Cheonwoo Ogen,성북구
2025,11500,Gangseo-gu,10300,Hwagok-dong,1.0,Land,819.0,3.0,2025-03-24,17600,25.12,18.0,5.0,,,2017.0,Multiplex House,Direct Transaction,,1150010300,Skyville,강서구
2025,11110,Jongno-gu,17400,Changsin-dong,1.0,Land,703.0,0.0,2025-03-24,60300,64.66,0.0,4.0,,,1993.0,Apartment,Brokerage Transaction,서울 종로구,1111017400,Changshin Ssangyong 2,종로구
2025,11590,Dongjak-gu,10200,Sangdo-dong,1.0,Land,214.0,185.0,2025-03-24,18800,31.28,20.0,5.0,,,2014.0,Multiplex House,Direct Transaction,,1159010200,Yerim smile,동작구
2025,11545,Geumcheon-gu,10200,Doksan-dong,1.0,Land,960.0,11.0,2025-03-24,12000,21.99,10.0,5.0,,,2012.0,Multiplex House,Direct Transaction,,1154510200,Elishe (960-11),금천구
2025,11710,Songpa-gu,10500,Seokchon-dong,1.0,Land,24.0,11.0,2025-03-24,26300,19.34,35.18,6.0,,,,Officetel,Brokerage Transaction,서울 송파구,1171010500,Seokchon Lake Nine Park A,송파구
2025,11305,Gangbuk-gu,10100,Mia-dong,1.0,Land,791.0,1422.0,2025-03-24,9000,32.84,18.0,1.0,,,1994.0,Multiplex House,Direct Transaction,,1130510100,Shinil Housing (791-1422),강북구
